Hotel ID,Price,Suggest Selling Price,Checkin,Checkout,Nights,Price per Night,Adults,Children,Median Price per Night,% Off from Median,Total Median Price,Resort,Stars,Distance,Xeni Link,Hotel Name,Amenities,Image URL,URL,Pass
lp6558527a,"$3,889.99 ","$4,979.93 ",3/23/2026,3/27/2026,4,$972.50 ,2,0,"$1,300.60 ",25.23%,5202.4,Telluride Ski Resort,4,5-10min walk,0,Crystal Chalet 12 by Avantstay Close to Town w/ Views of San Sofia Ridge,0,https://static.cupid.travel/hotels/ex_20d256d0_z.jpg,https://booking.skizi.co/hotels/lp6558527a?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65583ac7,"$3,147.46 ","$4,186.72 ",3/23/2026,3/27/2026,4,$786.87 ,2,0,"$1,050.63 ",25.10%,4202.5,Telluride Ski Resort,4,5-10min walk,0,"Riverside Condos C102 by Avantstay Condo Close To Downtown, Town Park & Ski Lift #8",0,https://static.cupid.travel/hotels/ex_e77e1fa0_z.jpg,https://booking.skizi.co/hotels/lp65583ac7?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp6557655d,"$2,405.67 ","$2,392.05 ",3/22/2026,3/27/2026,5,$481.13 ,2,0,$642.30 ,25.09%,3211.5,Palisades Tahoe,4,5-10 min walk,0,Valley View Bliss,0,https://static.cupid.travel/hotels/ex_4d781053_z.jpg,https://booking.skizi.co/hotels/lp6557655d?checkin=2026-03-22&checkout=2026-03-27,IKON
lp366ab,$451.03 ,$489.32 ,3/22/2026,3/27/2026,5,$90.21 ,2,0,$120.26 ,24.99%,601.3,Heavenly,3,5-10 min walk,0,"Holiday Inn Club Vacations - Tahoe Ridge Resort, an IHG Hotel","Fitness center, Restaurant, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/275203365.jpg,https://booking.skizi.co/hotels/lp366ab?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp248c0,$742.90 ,$805.98 ,3/22/2026,3/27/2026,5,$148.58 ,2,0,$197.93 ,24.93%,989.65,Heavenly,3,5-10 min walk,0,"Holiday Inn Express South Lake Tahoe, an IHG Hotel",Hot tub/Jacuzzi,https://snaphotelapi.com/hotels/252491685.jpg,https://booking.skizi.co/hotels/lp248c0?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp6558169c,"$2,313.02 ","$2,256.29 ",2/2/2026,2/6/2026,4,$578.26 ,2,0,$770.01 ,24.90%,3080.04,Park City,3,5-10 min walk,0,Woodside by Lespri Management,0,https://snaphotelapi.com/hotels/ex_a5e0235d_z.jpg,https://booking.skizi.co/hotels/lp6558169c?checkin=2026-02-02&checkout=2026-02-06,EPIC
lp34c16,"$1,097.24 ","$1,141.76 ",2/1/2026,2/6/2026,5,$219.45 ,2,0,$291.45 ,24.70%,1457.25,Winter Park Resort,3,Slopeside,https://members.skizi.co/url/2227e21e-a7a4-4261-9de1-89bad01f6e06?isPermanentLink=true,The Vintage Hotel,"Restaurant, Pets allowed, Ski storage",https://static.cupid.travel/hotels/163433778.jpg,https://booking.skizi.co/hotels/lp34c16?checkin=2026-02-01&checkout=2026-02-06,IKON
lpef592,"$1,961.32 ","$1,889.17 ",3/27/2026,3/31/2026,4,$490.33 ,2,0,$650.91 ,24.67%,2603.64,Park City,4,5-10 min walk,0,White Pines 1-BD Penthouse at Westgate - Tycoon,Spa,https://static.cupid.travel/hotels/ex_45e07859_z.jpg,https://booking.skizi.co/hotels/lpef592?checkin=2026-03-27&checkout=2026-03-31,EPIC
lpf7e35,"$4,520.38 ","$4,904.18 ",2/1/2026,2/6/2026,5,$904.08 ,2,0,"$1,199.89 ",24.65%,5999.45,Beaver Creek,3,5-10 min walk,0,Townsend Place Condo with Ski-In Ski-Out Access by RedAwning,Ski storage,https://static.cupid.travel/hotels/ex_cb3e25e4_z.jpg,https://booking.skizi.co/hotels/lpf7e35?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp65584fb5,"$8,965.29 ","$11,367.33 ",3/26/2026,3/31/2026,5,"$1,793.06 ",2,0,"$2,378.89 ",24.63%,11894.45,Park City,4,5-10 min walk,0,Chartreuse by Avantstay Modern Mountain Cabin in Heart of Park City,0,https://static.cupid.travel/hotels/ex_447fab0c_z.jpg,https://booking.skizi.co/hotels/lp65584fb5?checkin=2026-03-26&checkout=2026-03-31,EPIC
lp31c84,"$5,101.38 ","$5,534.53 ",3/27/2026,3/31/2026,4,"$1,275.35 ",2,0,"$1,690.18 ",24.54%,6760.7,Beaver Creek,5,Ski in/Ski out,0,"The Ritz-Carlton, Bachelor Gulch","Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/480982427.jpg,https://booking.skizi.co/hotels/lp31c84?checkin=2026-03-27&checkout=2026-03-31,EPIC
lp40fd1,"$3,235.30 ","$3,509.99 ",3/23/2026,3/27/2026,4,$808.83 ,2,0,"$1,071.58 ",24.52%,4286.32,Park City,4,5-10 min walk,0,"Hotel Park City, Autograph Collection","Fitness center, Restaurant, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/467533681.jpg,https://booking.skizi.co/hotels/lp40fd1?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp655852b9,"$2,070.62 ","$2,551.17 ",3/1/2026,3/6/2026,5,$414.12 ,2,0,$548.13 ,24.45%,2740.65,Northstar,4,Ski in/Ski out,0,Sierra by Avantstay Ski In/ Ski Out! Near Truckee w/ Access to Northstar Resort Community,0,https://snaphotelapi.com/hotels/ex_610cb39d_z.jpg,https://booking.skizi.co/hotels/lp655852b9?checkin=2026-03-01&checkout=2026-03-06,EPIC
lp32dac,"$2,505.23 ","$2,717.95 ",3/22/2026,3/26/2026,4,$626.31 ,2,0,$827.32 ,24.30%,3309.28,Vail,4,5-10 min walk,0,"The Hythe, a Luxury Collection Resort, Vail","Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage, Spa",https://static.cupid.travel/hotels/475253349.jpg,https://booking.skizi.co/hotels/lp32dac?checkin=2026-03-22&checkout=2026-03-26,EPIC
lp6558530e,"$6,550.68 ","$8,583.87 ",3/23/2026,3/27/2026,4,"$1,637.67 ",2,0,"$2,162.25 ",24.26%,8649,Telluride Ski Resort,4,5-10min walk,0,Townhome on the Creek 135 by Avantstay Ski In/ Ski Out Home w/ Hot Tub,0,https://static.cupid.travel/hotels/ex_adce558e_z.jpg,https://booking.skizi.co/hotels/lp6558530e?checkin=2026-03-23&checkout=2026-03-27,EPIC
lpa5959,"$4,473.00 ","$4,228.26 ",3/22/2026,3/27/2026,5,$894.60 ,2,0,"$1,180.96 ",24.25%,5904.775,Whistler Blackcomb,4,Shuttle,0,Montebello by Whistler Premier,0,https://static.cupid.travel/hotels/ex_eb2ea601_z.jpg,https://booking.skizi.co/hotels/lpa5959?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp36f63,$548.42 ,$583.10 ,2/8/2026,2/13/2026,5,$109.68 ,2,0,$144.76 ,24.23%,723.775,Banff Sunshine,3,Shuttle,0,Banff Rocky Mountain Resort,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/165503738.jpg,https://booking.skizi.co/hotels/lp36f63?checkin=2026-02-08&checkout=2026-02-13,"Mountain Collective, IKON"
lp65554e02,"$4,262.10 ","$4,069.11 ",3/22/2026,3/27/2026,5,$852.42 ,2,0,"$1,123.13 ",24.10%,5615.625,Whistler Blackcomb,0,Shuttle,0,Symphony by Whistler Premier,Hot tub/Jacuzzi,https://static.cupid.travel/hotels/299055339.jpg,https://booking.skizi.co/hotels/lp65554e02?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp2cf37,$545.95 ,$592.30 ,2/1/2026,2/5/2026,4,$136.49 ,2,0,$179.75 ,24.06%,718.98,Banff Sunshine,4,Shuttle,0,Buffalo Mountain Lodge,Ski storage,https://static.cupid.travel/hotels/ex_5f251d6e_z.jpg,https://booking.skizi.co/hotels/lp2cf37?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp65552009,"$2,085.32 ","$1,990.89 ",2/2/2026,2/6/2026,4,$521.33 ,2,0,$686.20 ,24.03%,2744.8,Whistler Blackcomb,0,Shuttle,0,Blackcomb Greens by Whistler Premier,Hot tub/Jacuzzi,https://static.cupid.travel/hotels/241376816.jpg,https://booking.skizi.co/hotels/lp65552009?checkin=2026-02-02&checkout=2026-02-06,EPIC
lp656d5bb5,"$1,596.24 ","$1,508.90 ",3/22/2026,3/27/2026,5,$319.25 ,2,0,$420.07 ,24.00%,2100.35,Zermatt Ski Resort,0,5-10 min walk,0,La Perle Apartments,"Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/464449953.jpg,https://booking.skizi.co/hotels/lp656d5bb5?checkin=2026-03-22&checkout=2026-03-27,IKON
lp34ce4,$762.41 ,$827.15 ,3/22/2026,3/27/2026,5,$152.48 ,2,0,$200.59 ,23.98%,1002.95,Heavenly,3,5-10 min walk,0,Forest Suites Resort at the Heavenly Village,"Fitness center, Pets allowed, Bar, Hot tub/Jacuzzi, Massage",https://static.cupid.travel/hotels/9250407.jpg,https://booking.skizi.co/hotels/lp34ce4?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp33e76,"$1,738.63 ","$1,643.50 ",3/23/2026,3/28/2026,5,$347.73 ,2,0,$456.91 ,23.89%,2284.525,Winter Park Resort,3,Slopeside,0,Zephyr Mountain Lodge,0,https://static.cupid.travel/hotels/163434022.jpg,https://booking.skizi.co/hotels/lp33e76?checkin=2026-03-23&checkout=2026-03-28,IKON
lp395dd,"$1,214.33 ","$1,444.60 ",3/22/2026,3/26/2026,4,$303.58 ,2,0,$398.71 ,23.86%,1594.84,Whistler Blackcomb,4,Slopeside,0,Legends Whistler,Ski storage,https://static.cupid.travel/hotels/ex_10067f61_z.jpg,https://booking.skizi.co/hotels/lp395dd?checkin=2026-03-22&checkout=2026-03-26,EPIC
lp31dec,$763.85 ,$828.72 ,2/1/2026,2/6/2026,5,$152.77 ,2,0,$200.64 ,23.86%,1003.2,Banff Sunshine,4,Shuttle,0,Canalta Lodge,"Restaurant, Pets allowed, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/144379545.jpg,https://booking.skizi.co/hotels/lp31dec?checkin=2026-02-01&checkout=2026-02-06,"Mountain Collective, IKON"
lp65580d0c,"$7,823.69 ","$7,646.55 ",3/27/2026,3/31/2026,4,"$1,955.92 ",2,0,"$2,568.52 ",23.85%,10274.08,Deer Valley Resort,4,5-10 min walk,0,Double Eagle by Lespri Management,0,https://static.cupid.travel/hotels/ex_817d39a2_z.jpg,https://booking.skizi.co/hotels/lp65580d0c?checkin=2026-03-27&checkout=2026-03-31,IKON
lp655850e2,"$4,545.31 ","$5,990.38 ",3/23/2026,3/27/2026,4,"$1,136.33 ",2,0,"$1,492.17 ",23.85%,5968.68,Telluride Ski Resort,4,5-10min walk,0,Pandora by Avantstay Modern Mountain Escape in Great Location @ Entrance of Bear Creek Trail,0,https://static.cupid.travel/hotels/ex_292aa543_z.jpg,https://booking.skizi.co/hotels/lp655850e2?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp656c7a4b,"$1,803.54 ","$1,704.86 ",3/17/2026,3/21/2026,4,$450.89 ,2,0,$591.99 ,23.83%,2367.94,Heavenly,4,5-10 min walk,0,Condo on Stagecoach Ski Run,0,https://static.cupid.travel/hotels/ex_fef8c0f5_z.jpg,https://booking.skizi.co/hotels/lp656c7a4b?checkin=2026-03-17&checkout=2026-03-21,EPIC
lp6558528a,"$1,771.74 ","$1,796.82 ",3/1/2026,3/6/2026,5,$354.35 ,2,0,$464.88 ,23.78%,2324.4,Northstar,4,5-10 min walk,0,Flurry by Avantstay Tahoe Donner Home w/ Access to Northstar Resort Community,0,https://snaphotelapi.com/hotels/ex_ad7d0535_z.jpg,https://booking.skizi.co/hotels/lp6558528a?checkin=2026-03-01&checkout=2026-03-06,EPIC
lp3ee7b,$375.80 ,$417.99 ,2/1/2026,2/5/2026,4,$93.95 ,2,0,$123.13 ,23.70%,492.52,Banff Sunshine,3,Shuttle,0,Irwin's Mountain Inn,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/311476871.jpg,https://booking.skizi.co/hotels/lp3ee7b?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp656c10b4,"$2,201.12 ","$2,878.07 ",3/23/2026,3/27/2026,4,$550.28 ,2,0,$719.38 ,23.51%,2877.52,Telluride Ski Resort,3,Slopeside,0,Palmyra 4G by Avantstay Close to the Slopes & Town!,0,https://static.cupid.travel/hotels/ex_27592bcb_z.jpg,https://booking.skizi.co/hotels/lp656c10b4?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp39421,"$1,220.11 ","$1,408.89 ",2/1/2026,2/5/2026,4,$305.03 ,2,0,$398.45 ,23.44%,1593.78,Beaver Creek,0,5-10 min walk,0,Falcon Point,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/148068746.jpg,https://booking.skizi.co/hotels/lp39421?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp656c8e3d,"$1,743.47 ","$1,695.78 ",3/26/2026,3/31/2026,5,$348.69 ,2,0,$455.10 ,23.38%,2275.5,Park City,0,5-10 min walk,0,YotelPad by Lespri Property Management,"Fitness center, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/450410559.jpg,https://booking.skizi.co/hotels/lp656c8e3d?checkin=2026-03-26&checkout=2026-03-31,EPIC
lp30d87,$403.06 ,$466.56 ,2/1/2026,2/5/2026,4,$100.77 ,2,0,$131.51 ,23.37%,526.04,Banff Sunshine,3,Shuttle,0,The Rundlestone Lodge,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/322644477.jpg,https://booking.skizi.co/hotels/lp30d87?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp200bb5,"$2,133.96 ","$2,315.14 ",2/8/2026,2/13/2026,5,$426.79 ,2,0,$556.37 ,23.29%,2781.85,Park City,0,Slopeside,0,Sundial Lodge Larger Penthouse by Canyons Village Rentals,Spa,https://static.cupid.travel/hotels/170398906.jpg,https://booking.skizi.co/hotels/lp200bb5?checkin=2026-02-08&checkout=2026-02-13,EPIC
lp663c9,"$1,128.50 ","$1,276.49 ",3/22/2026,3/27/2026,5,$225.70 ,2,0,$293.93 ,23.21%,1469.65,Kirkwood,4,Ski in/Ski out,0,Kirkwood Mountain Resort Properties,"Restaurant, Bar",https://static.cupid.travel/hotels/521191521.jpg,https://booking.skizi.co/hotels/lp663c9?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp65583ad3,"$2,080.03 ","$2,670.68 ",3/23/2026,3/27/2026,4,$520.01 ,2,0,$676.55 ,23.14%,2706.18,Telluride Ski Resort,4,5-10min walk,0,Plunge A by Avantstay Stunning Views & A Block From Lift #7,0,https://static.cupid.travel/hotels/ex_8ce6ac6f_z.jpg,https://booking.skizi.co/hotels/lp65583ad3?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp31b76,$772.00 ,$892.17 ,2/8/2026,2/13/2026,5,$154.40 ,2,0,$200.85 ,23.12%,1004.225,Banff Sunshine,3,Shuttle,0,Brewster Mountain Lodge,"Pets allowed, Ski storage",https://static.cupid.travel/hotels/30627714.jpg,https://booking.skizi.co/hotels/lp31b76?checkin=2026-02-08&checkout=2026-02-13,"Mountain Collective, IKON"
lp655852ac,"$2,862.46 ","$3,742.81 ",3/23/2026,3/27/2026,4,$715.62 ,2,0,$930.67 ,23.11%,3722.68,Telluride Ski Resort,4,5-10min walk,0,"Riverside Condos A102 by Avantstay Condo Close To Downtown, Town Park & Ski Lift #8",0,https://static.cupid.travel/hotels/ex_85bf99b7_z.jpg,https://booking.skizi.co/hotels/lp655852ac?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp656ca2cb,$932.07 ,"$1,011.22 ",3/15/2026,3/19/2026,4,$233.02 ,2,0,$303.03 ,23.10%,1212.1,Copper Mountain,0,5-10 min walk,0,Cambria Hotel Copper Mountain,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/585632078.jpg,https://booking.skizi.co/hotels/lp656ca2cb?checkin=2026-03-15&checkout=2026-03-19,IKON
lp3dde1,$775.12 ,$854.10 ,2/1/2026,2/6/2026,5,$155.02 ,2,0,$201.34 ,23.01%,1006.7,Banff Sunshine,4,Shuttle,0,Fox Hotel and Suites,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/16494446.jpg,https://booking.skizi.co/hotels/lp3dde1?checkin=2026-02-01&checkout=2026-02-06,"Mountain Collective, IKON"
lpa1452,"$2,339.96 ","$2,236.21 ",3/27/2026,3/31/2026,4,$584.99 ,2,0,$759.62 ,22.99%,3038.46,Copper Mountain,4,Slopeside,0,Peregrine,0,https://static.cupid.travel/hotels/ex_9a24365c_z.jpg,https://booking.skizi.co/hotels/lpa1452?checkin=2026-03-27&checkout=2026-03-31,IKON
lp655850d2,"$1,814.68 ","$2,247.81 ",2/2/2026,2/6/2026,4,$453.67 ,2,0,$588.24 ,22.88%,2352.96,Telluride Ski Resort,3,5-10min walk,0,Viking Lodge 117 by Avantstay Ski Home w/ Communal Pool & Hot Tub,0,https://static.cupid.travel/hotels/ex_882004c5_z.jpg,https://booking.skizi.co/hotels/lp655850d2?checkin=2026-02-02&checkout=2026-02-06,EPIC
lp65801a4e,$834.27 ,$905.11 ,2/8/2026,2/12/2026,4,$208.57 ,2,0,$270.42 ,22.87%,1081.66,Banff Sunshine,4,Shuttle,0,Otter Hotel,Pets allowed,https://static.cupid.travel/hotels/605259116.jpg,https://booking.skizi.co/hotels/lp65801a4e?checkin=2026-02-08&checkout=2026-02-12,"Mountain Collective, IKON"
lp65583a5d,"$2,059.13 ","$2,717.68 ",3/23/2026,3/27/2026,4,$514.78 ,2,0,$667.15 ,22.84%,2668.6,Telluride Ski Resort,4,5-10min walk,0,Ghostriders 2 by Avantstay Tidy Unit Close to the Slopes and Shops!,0,https://static.cupid.travel/hotels/ex_437bf5b1_z.jpg,https://booking.skizi.co/hotels/lp65583a5d?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp3fc2f,"$1,150.90 ","$1,318.11 ",3/8/2026,3/12/2026,4,$287.73 ,2,0,$372.88 ,22.83%,1491.5,Breckenridge Ski Resort,3,Slopeside,0,Gravity Haus,"Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Ski storage, Spa",https://snaphotelapi.com/hotels/486008807.jpg,https://booking.skizi.co/hotels/lp3fc2f?checkin=2026-03-08&checkout=2026-03-12,EPIC
lp3577d,"$1,283.91 ","$1,213.66 ",3/23/2026,3/27/2026,4,$320.98 ,2,0,$414.53 ,22.57%,1658.1,Whistler Blackcomb,3,Ski in/Ski Out,0,Aspens on Blackcomb,Ski storage,https://static.cupid.travel/hotels/ex_10bff4e3_z.jpg,https://booking.skizi.co/hotels/lp3577d?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp40d4f,"$7,309.68 ","$8,061.34 ",3/27/2026,3/31/2026,4,"$1,827.42 ",2,0,"$2,359.92 ",22.56%,9439.68,Deer Valley Resort,4,5-10 min walk,0,Silver Baron Lodge,"Fitness center, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/hd/193371372.jpg,https://booking.skizi.co/hotels/lp40d4f?checkin=2026-03-27&checkout=2026-03-31,IKON
lp65571c84,"$4,146.35 ","$4,103.33 ",3/27/2026,3/31/2026,4,"$1,036.59 ",2,0,"$1,337.47 ",22.50%,5349.86,Park City,5,Ski in/Ski out,0,Pendry Park City,"Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/352444414.jpg,https://booking.skizi.co/hotels/lp65571c84?checkin=2026-03-27&checkout=2026-03-31,EPIC
lp32796,"$1,448.67 ","$1,387.17 ",3/23/2026,3/27/2026,4,$362.17 ,2,0,$466.97 ,22.44%,1867.86,Whistler Blackcomb,4,Shuttle,0,Horstman House by Whistler Premier,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/42945394.jpg,https://booking.skizi.co/hotels/lp32796?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp3266d,"$1,995.31 ","$6,597.69 ",3/22/2026,3/27/2026,5,$399.06 ,2,0,$514.27 ,22.40%,2571.35,Beaver Creek,4,5-10 min walk,0,"The Pines Lodge, a RockResort","Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/552523761.jpg,https://booking.skizi.co/hotels/lp3266d?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp2b901,$536.70 ,$637.98 ,3/2/2026,3/6/2026,4,$134.18 ,2,0,$172.57 ,22.25%,690.28,Banff Sunshine,3,Shuttle,0,Banff Park Lodge,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/421771295.jpg,https://booking.skizi.co/hotels/lp2b901?checkin=2026-03-02&checkout=2026-03-06,"Mountain Collective, IKON"
lp656c0de5,"$1,388.70 ","$1,802.70 ",3/23/2026,3/27/2026,4,$347.18 ,2,0,$445.96 ,22.15%,1783.84,Telluride Ski Resort,3,5-10min walk,0,Boomerang Village 201 by Avantstay Ski In/ Ski Out Unit Close to Town!,0,https://static.cupid.travel/hotels/ex_1fab5c25_z.jpg,https://booking.skizi.co/hotels/lp656c0de5?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp75629,"$2,578.04 ","$2,775.04 ",3/23/2026,3/27/2026,4,$644.51 ,2,0,$827.71 ,22.13%,3310.82,Vail,3,5-10 min walk,0,Gravity Haus Vail,"Restaurant, Pets allowed, Ski storage",https://static.cupid.travel/hotels/408899036.jpg,https://booking.skizi.co/hotels/lp75629?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp428c5,"$2,527.01 ","$2,741.58 ",2/1/2026,2/6/2026,5,$505.40 ,2,0,$649.02 ,22.13%,3245.075,Breckenridge Ski Resort,4,Slopeside,0,Crystal Peak Lodge By Vail Resorts,"Fitness center, Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/452873022.jpg,https://booking.skizi.co/hotels/lp428c5?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp36417,"$2,917.33 ","$3,165.03 ",2/22/2026,2/26/2026,4,$729.33 ,2,0,$936.11 ,22.09%,3744.44,Park City,4,Slopeside,0,Grand Summit Lodge by Park City - Canyons Village,"Fitness center, Restaurant, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/506300668.jpg,https://booking.skizi.co/hotels/lp36417?checkin=2026-02-22&checkout=2026-02-26,EPIC
lp382b0,"$2,401.85 ","$2,605.78 ",2/8/2026,2/12/2026,4,$600.46 ,2,0,$770.70 ,22.09%,3082.78,Vail,3,5-10 min walk,0,Manor Vail Lodge,"Restaurant, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/174291767.jpg,https://booking.skizi.co/hotels/lp382b0?checkin=2026-02-08&checkout=2026-02-12,EPIC
lp36bc1,"$2,481.02 ","$2,422.51 ",3/23/2026,3/27/2026,4,$620.26 ,2,0,$795.70 ,22.05%,3182.78,Steamboat,4,5-10 min walk,https://members.skizi.co/url/7dda2da1-77dd-4562-aa1f-0cce56584cfa?isPermanentLink=true,EagleRidge Lodge & Townhomes,Ski storage,https://static.cupid.travel/hotels/ex_5c75a9e6_z.jpg,https://booking.skizi.co/hotels/lp36bc1?checkin=2026-03-23&checkout=2026-03-27,IKON
lp225527,"$5,023.04 ","$5,449.53 ",2/3/2026,2/8/2026,5,"$1,004.61 ",2,0,"$1,287.16 ",21.95%,6435.8,Aspen,4,Slopeside,0,W Aspen,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/500324327.jpg,https://booking.skizi.co/hotels/lp225527?checkin=2026-02-03&checkout=2026-02-08,IKON
lp2f94f,$588.79 ,$711.56 ,2/8/2026,2/12/2026,4,$147.20 ,2,0,$188.59 ,21.95%,754.34,Banff Sunshine,3,Shuttle,0,Mount Royal Hotel,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/237302929.jpg,https://booking.skizi.co/hotels/lp2f94f?checkin=2026-02-08&checkout=2026-02-12,"Mountain Collective, IKON"
lp4b27f,"$4,128.24 ","$4,766.95 ",3/23/2026,3/27/2026,4,"$1,032.06 ",2,0,"$1,320.73 ",21.86%,5282.9,Telluride Ski Resort,5,Slopeside,0,"Madeline Hotel & Residences, Auberge Resorts Collection",Ski storage,https://static.cupid.travel/hotels/ex_e984cc96_z.jpg,https://booking.skizi.co/hotels/lp4b27f?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65584fef,"$3,828.40 ","$5,067.21 ",3/23/2026,3/27/2026,4,$957.10 ,2,0,"$1,224.74 ",21.85%,4898.96,Telluride Ski Resort,4,Slopeside,0,Manitou Riverhouse 115 by Avantstay Spacious Condo in the Centre of Telluride,0,https://static.cupid.travel/hotels/ex_39b19089_z.jpg,https://booking.skizi.co/hotels/lp65584fef?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp3270f,"$3,117.72 ","$3,976.58 ",2/17/2026,2/21/2026,4,$779.43 ,2,0,$996.85 ,21.81%,3987.38,Beaver Creek,0,5-10 min walk,0,Elkhorn Lodge,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/613677914.jpg,https://booking.skizi.co/hotels/lp3270f?checkin=2026-02-17&checkout=2026-02-21,EPIC
lp2c12f,"$1,386.20 ","$1,550.98 ",2/1/2026,2/5/2026,4,$346.55 ,2,0,$442.82 ,21.74%,1771.26,Jackson Hole Mountain Resort,3,5-10 min walk,0,Gravity Haus Jackson Hole,"Restaurant, Pets allowed, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/496428480.jpg,https://booking.skizi.co/hotels/lp2c12f?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp4f327,"$5,296.57 ","$5,056.72 ",3/26/2026,3/31/2026,5,"$1,059.31 ",2,0,"$1,353.18 ",21.72%,6765.875,Aspen,5,Ski in/ski out,0,Viceroy Snowmass,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/154997006.jpg,https://booking.skizi.co/hotels/lp4f327?checkin=2026-03-26&checkout=2026-03-31,IKON
lp40f83,"$1,688.12 ","$1,828.28 ",3/27/2026,3/31/2026,4,$422.03 ,2,0,$538.33 ,21.60%,2153.3,Big Sky Resort,4,Slopeside,0,Big Sky Resort Village Center,"Restaurant, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/268029750.jpg,https://booking.skizi.co/hotels/lp40f83?checkin=2026-03-27&checkout=2026-03-31,"Mountain Collective, IKON"
lp6558b5cc,$947.31 ,$998.25 ,2/1/2026,2/5/2026,4,$236.83 ,2,0,$301.74 ,21.51%,1206.96,Zermatt Ski Resort,0,<5 min walk to lifts,0,Peaky Riders Self Check-in Hotel,Ski storage,https://static.cupid.travel/hotels/558651099.jpg,https://booking.skizi.co/hotels/lp6558b5cc?checkin=2026-02-01&checkout=2026-02-05,IKON
